id,host_id,host_is_superhost,neighbourhood_group,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,bathrooms,price,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,availability_365
1001051,200091,f,Brooklyn,DUMBO,40.67817,-73.94762,Entire home/apt,4,2,1.5,$282.27,2,19,1.45,4.64,162
1001052,200349,t,Bronx,Riverdale,40.85971,-73.87842,Private room,2,1,1.5,$30.22,5,4,0.67,4.6,285
1001053,200383,t,Brooklyn,Bushwick,40.67916,-73.9496,Private room,1,1,1.5,$80.66,1,5,2.29,4.81,352
1001054,200016,f,Staten Island,Todt Hill,40.56613,-74.15113,Entire home/apt,3,1,1.0,$73.20,5,92,3.15,4.79,54
1001055,200310,t,Manhattan,Chelsea,40.79589,-73.93939,Entire home/apt,4,2,2.0,$220.20,2,35,1.06,4.54,63
1001056,200396,f,Brooklyn,Crown Heights,40.68689,-73.98186,Entire home/apt,5,3,2.8,$213.30,1,26,1.52,4.92,32
1001057,200276,f,Manhattan,Chelsea,40.78253,-73.97045,Entire home/apt,4,3,2.2,$236.77,3,37,2.79,4.72,45
1001058,200338,t,Brooklyn,DUMBO,40.69224,-73.94143,Entire home/apt,2,1,1.0,$183.91,1,29,1.0,4.86,218
1001059,200162,f,Brooklyn,Crown Heights,40.697,-73.93832,Entire home/apt,3,1,1.0,$207.16,2,2,2.2,4.64,288
1001060,200192,f,Queens,Flushing,40.75158,-73.80148,Private room,3,1,1.5,$56.77,1,3,0.65,4.9,195
1001061,200151,t,Staten Island,St. George,40.58167,-74.1378,Shared room,1,1,1.0,$34.45,2,130,1.69,4.84,252
1001062,200365,f,Brooklyn,Bed-Stuy,40.66962,-73.95605,Entire home/apt,2,2,2.0,$327.48,2,81,1.7,4.84,285
1001063,200113,t,Manhattan,Chelsea,40.77366,-73.98244,Entire home/apt,5,2,1.5,$393.23,2,25,1.61,4.53,235
1001064,200273,f,Manhattan,SoHo,40.79094,-73.99872,Entire home/apt,4,2,2.5,$233.50,2,2,4.12,4.64,78
1001065,200176,t,Brooklyn,Greenpoint,40.65486,-73.91626,Private room,1,1,1.0,$120.62,2,27,1.61,4.83,91
1001066,200149,f,Manhattan,Upper East Side,40.77222,-73.9682,Private room,2,1,1.0,$210.65,1,64,1.57,4.56,95
1001067,200178,t,Manhattan,SoHo,40.76076,-73.96979,Entire home/apt,2,2,2.5,$293.68,2,26,1.46,4.61,227
1001068,200382,t,Manhattan,Upper East Side,40.77231,-73.99465,Entire home/apt,6,3,2.2,$245.52,30,9,2.95,4.76,285
1001069,200223,f,Manhattan,SoHo,40.80315,-73.95346,Private room,2,1,1.0,$198.40,7,25,0.61,4.59,361
1001070,200259,t,Manhattan,Midtown,40.78149,-73.95621,Private room,2,1,1.0,$129.85,1,230,3.45,4.66,234
1001071,200273,f,Manhattan,Midtown,40.81165,-73.95989,Entire home/apt,2,1,1.0,$446.20,1,7,1.57,4.87,101
1001072,200189,t,Manhattan,Hell's Kitchen,40.7903,-73.96822,Private room,2,1,1.5,$142.35,30,42,0.48,4.75,251
1001073,200306,t,Manhattan,Midtown,40.79284,-73.97666,Entire home/apt,4,3,3.2,$187.73,2,14,1.73,4.4,139
1001074,200378,f,Staten Island,Todt Hill,40.57535,-74.14344,Entire home/apt,3,2,1.5,$139.82,2,113,1.65,4.59,322
1001075,200090,f,Manhattan,Midtown,40.77599,-73.97669,Private room,1,1,1.0,$184.58,3,16,0.34,4.83,142
1001076,200343,t,Manhattan,Midtown,40.7831,-73.95394,Private room,2,1,1.0,$197.83,2,20,1.29,4.69,239
1001077,200262,f,Brooklyn,Williamsburg,40.66121,-73.93281,Entire home/apt,2,1,1.2,$431.61,2,40,2.73,4.72,265
1001078,200156,f,Manhattan,Upper East Side,40.79498,-73.95941,Private room,1,1,1.0,$207.75,30,54,1.7,4.84,341
1001079,200200,f,Bronx,Mott Haven,40.8327,-73.89019,Entire home/apt,2,1,1.2,$106.41,3,3,0.24,4.88,60
1001080,200055,t,Brooklyn,Williamsburg,40.6866,-73.94139,Private room,2,1,1.5,$84.84,1,30,1.22,4.66,22
1001081,200254,f,Manhattan,Upper East Side,40.79817,-73.98171,Entire home/apt,3,1,1.8,$388.00,1,9,0.36,4.7,10
1001082,200173,f,Manhattan,Upper East Side,40.7945,-73.95538,Private room,2,1,1.5,$131.42,1,11,0.73,4.78,15
1001083,200200,f,Queens,Long Island City,40.72677,-73.78865,Private room,1,1,1.0,$73.39,3,37,2.49,4.93,48
1001084,200102,f,Bronx,Mott Haven,40.85053,-73.87712,Entire home/apt,2,1,1.0,$62.29,1,105,1.05,4.84,365
1001085,200285,t,Brooklyn,Bushwick,40.68617,-73.91986,Private room,2,1,1.0,$102.40,1,38,1.93,4.81,335
1001086,200151,f,Brooklyn,Brooklyn Heights,40.67853,-73.96611,Private room,1,1,1.5,$106.25,30,8,2.54,4.79,169
1001087,200111,f,Manhattan,Lower East Side,40.77279,-73.99789,Private room,1,1,1.0,$91.83,1,93,3.41,4.91,118
1001088,200266,f,Staten Island,Todt Hill,40.59885,-74.13874,Entire home/apt,2,2,1.5,$131.08,1,4,2.97,4.91,41
1001089,200091,t,Manhattan,Hell's Kitchen,40.77558,-73.99247,Private room,2,1,1.0,$151.02,1,54,2.97,4.96,9
1001090,200177,f,Bronx,Pelham Bay,40.8323,-73.87437,Private room,2,1,1.0,$73.67,1,3,2.21,4.55,48
1001091,200231,f,Brooklyn,Greenpoint,40.67984,-73.94306,Entire home/apt,2,1,1.2,$130.49,2,29,3.32,4.96,264
1001092,200029,f,Brooklyn,Crown Heights,40.69832,-73.95459,Shared room,1,1,1.0,$92.29,30,59,0.66,4.83,206
1001093,200301,f,Brooklyn,Williamsburg,40.65558,-73.96155,Entire home/apt,2,1,1.8,$428.35,7,32,1.54,4.89,166
1001094,200195,f,Manhattan,Lower East Side,40.78275,-73.98213,Entire home/apt,5,3,2.2,$464.03,2,17,0.84,4.59,1
1001095,200307,t,Manhattan,Midtown,40.77872,-73.97801,Private room,2,1,1.0,$76.90,2,18,0.15,4.98,67
1001096,200239,f,Manhattan,Chelsea,40.79795,-73.98,Private room,1,1,1.0,$111.43,2,52,1.41,4.8,307
1001097,200357,t,Manhattan,Lower East Side,40.77744,-73.96044,Private room,2,1,1.0,$143.32,1,16,0.98,4.66,209
1001098,200384,f,Brooklyn,Crown Heights,40.66973,-73.93785,Entire home/apt,6,4,3.0,$160.16,1,47,0.23,4.49,138
1001099,200267,t,Manhattan,SoHo,40.78807,-73.96907,Shared room,1,1,1.0,$50.36,30,112,2.01,4.89,36
1001100,200214,f,Manhattan,Greenwich Village,40.76608,-73.95275,Entire home/apt,3,2,1.5,$217.76,1,4,1.68,4.94,217
1001101,200082,f,Bronx,Mott Haven,40.87811,-73.86467,Entire home/apt,3,1,1.0,$285.83,1,29,1.69,4.72,277
1001102,200128,f,Queens,Sunnyside,40.7125,-73.79446,Entire home/apt,2,1,1.0,$237.45,2,58,0.71,4.86,179
1001103,200262,t,Bronx,Mott Haven,40.85965,-73.87403,Private room,1,1,1.0,$25.00,2,34,0.5,4.98,4
1001104,200067,f,Staten Island,St. George,40.57757,-74.14509,Private room,2,1,1.5,$47.78,1,5,2.47,4.79,129
1001105,200062,t,Manhattan,SoHo,40.80115,-73.95957,Private room,2,1,1.0,$208.49,1,4,1.06,4.49,132
1001106,200133,t,Manhattan,Hell's Kitchen,40.79535,-73.97759,Private room,2,1,1.0,$71.57,2,25,2.07,4.97,98
1001107,200137,t,Brooklyn,Bed-Stuy,40.68423,-73.95503,Entire home/apt,5,3,2.2,$126.66,3,23,1.97,4.87,159
1001108,200028,f,Brooklyn,Crown Heights,40.69088,-73.92693,Private room,2,1,1.0,$110.20,1,35,1.02,4.66,235
1001109,200211,f,Manhattan,Midtown,40.7914,-73.97671,Entire home/apt,5,2,2.5,$186.80,2,24,0.84,4.72,146
1001110,200205,f,Queens,Flushing,40.72514,-73.7678,Entire home/apt,3,1,1.0,$213.59,2,15,1.17,4.71,358
1001111,200253,f,Manhattan,Midtown,40.77784,-73.95545,Entire home/apt,2,1,1.0,$344.02,7,59,3.2,4.58,114
1001112,200038,t,Manhattan,SoHo,40.78818,-73.97621,Private room,2,1,1.0,$106.26,2,34,0.25,4.88,3
1001113,200043,f,Brooklyn,Brooklyn Heights,40.65803,-73.94103,Entire home/apt,2,1,1.8,$174.43,1,130,1.53,4.7,86
1001114,200117,t,Brooklyn,Crown Heights,40.67957,-73.9171,Private room,2,1,2.0,$74.42,2,7,0.58,4.76,45
1001115,200190,t,Brooklyn,Brooklyn Heights,40.6653,-73.90978,Entire home/apt,5,2,1.5,$183.47,3,6,0.92,4.91,82
1001116,200046,t,Manhattan,Hell's Kitchen,40.78878,-73.96553,Entire home/apt,4,3,3.2,$191.72,1,39,3.12,4.66,153
1001117,200166,f,Queens,Astoria,40.7193,-73.79018,Private room,1,1,1.0,$74.57,2,7,1.47,4.59,305
1001118,200305,f,Manhattan,SoHo,40.7902,-73.95714,Entire home/apt,5,2,1.5,$491.83,1,30,2.81,4.82,281
1001119,200203,t,Manhattan,Chelsea,40.76843,-73.9501,Private room,2,1,1.0,$141.73,1,68,2.03,4.9,326
1001120,200233,f,Queens,Ridgewood,40.73362,-73.78578,Private room,2,1,1.0,$70.19,2,26,2.36,4.42,287
1001121,200245,f,Bronx,Riverdale,40.84149,-73.87872,Entire home/apt,5,2,2.0,$187.53,1,12,1.89,4.54,110
1001122,200209,t,Queens,Sunnyside,40.72929,-73.79209,Shared room,1,1,1.0,$43.28,5,36,2.33,4.75,116
1001123,200248,f,Queens,Flushing,40.70742,-73.783,Entire home/apt,3,1,1.0,$83.62,2,72,2.13,4.88,96
1001124,200295,f,Brooklyn,Bushwick,40.69315,-73.95514,Entire home/apt,8,4,3.5,$241.49,2,15,4.38,4.6,281
1001125,200327,f,Brooklyn,Park Slope,40.66286,-73.94874,Private room,1,1,1.0,$81.46,2,49,0.96,4.93,188
1001126,200383,f,Manhattan,Greenwich Village,40.78346,-73.97516,Entire home/apt,2,1,1.0,$328.87,2,25,0.26,4.93,87
1001127,200158,f,Manhattan,Lower East Side,40.78219,-73.96788,Private room,2,1,1.0,$117.05,1,7,2.45,4.86,306
1001128,200001,t,Manhattan,Greenwich Village,40.76258,-73.99,Private room,2,1,2.0,$184.55,7,34,0.93,4.76,86
1001129,200217,f,Manhattan,Chelsea,40.74227,-73.95706,Shared room,1,1,1.0,$98.02,30,37,1.06,4.88,25
1001130,200249,f,Brooklyn,Brooklyn Heights,40.67843,-73.92848,Entire home/apt,3,1,1.0,$89.49,1,10,0.42,4.9,30
1001131,200392,t,Brooklyn,Brooklyn Heights,40.66113,-73.94383,Entire home/apt,3,2,1.5,$163.22,1,6,3.45,4.96,125
1001132,200069,f,Manhattan,Upper East Side,40.78632,-73.97963,Private room,2,1,1.5,$121.61,1,5,3.72,4.81,197
1001133,200030,f,Manhattan,SoHo,40.7598,-73.94501,Entire home/apt,3,1,1.0,$347.61,3,1,1.13,4.81,300
1001134,200115,t,Brooklyn,Bed-Stuy,40.69919,-73.94993,Private room,2,1,1.0,$123.32,3,14,1.59,4.77,30
1001135,200008,f,Manhattan,Harlem,40.79075,-73.97847,Private room,1,1,1.0,$115.10,5,30,0.78,4.81,316
1001136,200369,f,Queens,Long Island City,40.71327,-73.76749,Entire home/apt,2,1,1.0,$166.39,3,59,5.53,4.79,231
1001137,200275,t,Brooklyn,Greenpoint,40.65337,-73.94848,Entire home/apt,3,1,1.0,$156.01,2,11,0.46,4.75,44
1001138,200315,t,Brooklyn,Park Slope,40.67946,-73.91943,Private room,2,1,2.0,$84.24,2,111,1.87,4.59,315
1001139,200335,t,Brooklyn,Crown Heights,40.69165,-73.96928,Private room,2,1,1.0,$93.34,3,15,1.34,4.86,188
1001140,200036,f,Queens,Sunnyside,40.72816,-73.79458,Entire home/apt,3,2,1.5,$180.24,2,57,1.29,4.88,51
1001141,200311,f,Manhattan,Midtown,40.77967,-73.9619,Entire home/apt,8,4,4.0,$285.59,2,17,1.79,4.75,51
1001142,200044,f,Brooklyn,Park Slope,40.65706,-73.95033,Entire home/apt,4,2,1.5,$214.40,2,16,0.43,4.86,331
1001143,200155,t,Brooklyn,Crown Heights,40.68538,-73.93401,Private room,2,1,1.0,$90.70,2,38,4.63,4.94,317
1001144,200077,t,Manhattan,Hell's Kitchen,40.78534,-73.97553,Entire home/apt,6,3,2.2,$148.19,2,43,2.18,4.83,322
1001145,200078,t,Queens,Astoria,40.7264,-73.78379,Private room,1,1,1.0,$81.56,2,90,1.79,4.75,78
1001146,200101,f,Brooklyn,Williamsburg,40.67871,-73.95983,Entire home/apt,5,3,2.2,$203.32,3,9,2.12,4.5,48
1001147,200030,f,Brooklyn,DUMBO,40.6597,-73.96654,Private room,1,1,1.0,$56.20,2,25,1.29,4.85,229
1001148,200039,f,Queens,Long Island City,40.75003,-73.78279,Entire home/apt,3,1,1.0,$180.18,2,4,3.09,4.73,343
1001149,200239,t,Queens,Flushing,40.7266,-73.80171,Private room,2,1,1.0,$59.72,3,34,3.75,4.79,43
1001150,200013,f,Brooklyn,Williamsburg,40.66959,-73.9278,Entire home/apt,4,3,2.2,$140.42,2,15,0.66,4.91,291
1001151,200122,f,Queens,Sunnyside,40.75677,-73.80398,Private room,2,1,2.0,$77.58,1,38,1.71,4.89,246
1001152,200144,t,Brooklyn,Greenpoint,40.69528,-73.94378,Entire home/apt,4,2,1.5,$111.48,1,22,1.81,4.81,218
1001153,200172,f,Brooklyn,Bushwick,40.67501,-73.92164,Private room,2,1,1.0,$278.63,2,14,0.59,4.62,21
1001154,200368,t,Brooklyn,Greenpoint,40.67805,-73.93975,Private room,2,1,1.5,$73.67,2,2,1.28,4.82,129
1001155,200247,t,Brooklyn,Williamsburg,40.68192,-73.96858,Entire home/apt,5,3,2.8,$189.73,30,7,4.49,4.3,6
1001156,200247,t,Manhattan,Midtown,40.78743,-73.97964,Private room,2,1,1.0,$104.53,2,6,2.7,4.79,271
1001157,200045,f,Queens,Astoria,40.70688,-73.80266,Private room,2,1,2.0,$106.97,2,70,1.41,4.7,349
1001158,200253,f,Queens,Long Island City,40.72032,-73.77945,Entire home/apt,8,4,3.0,$49.20,1,77,2.83,4.89,43
1001159,200375,t,Manhattan,Lower East Side,40.76714,-73.98305,Entire home/apt,4,3,2.8,$289.61,1,9,2.53,4.89,239
1001160,200291,t,Queens,Long Island City,40.73173,-73.81479,Entire home/apt,3,2,2.0,$194.27,3,1,2.51,4.71,365
1001161,200207,f,Manhattan,Upper East Side,40.77321,-73.99617,Private room,1,1,1.0,$171.66,1,4,0.34,4.41,64
1001162,200007,f,Manhattan,SoHo,40.7969,-73.97572,Private room,2,1,1.0,$256.83,2,34,1.96,4.79,245
1001163,200242,f,Brooklyn,Bushwick,40.67796,-73.93046,Entire home/apt,4,2,2.0,$255.13,3,77,0.94,4.9,72
1001164,200110,t,Manhattan,Chelsea,40.77227,-73.97588,Entire home/apt,2,1,1.0,$68.15,2,14,1.58,4.81,70
1001165,200114,t,Queens,Flushing,40.71236,-73.81078,Private room,1,1,2.0,$111.39,7,46,2.2,4.69,196
1001166,200307,t,Queens,Long Island City,40.71439,-73.80229,Private room,2,1,1.0,$61.22,2,38,0.69,4.39,188
1001167,200302,t,Brooklyn,Greenpoint,40.67243,-73.93987,Entire home/apt,2,2,2.0,$161.38,1,60,0.77,4.93,157
1001168,200276,f,Manhattan,SoHo,40.76973,-73.96641,Shared room,1,1,1.0,$49.54,7,10,1.9,4.83,329
1001169,200096,f,Manhattan,SoHo,40.79038,-73.97822,Private room,3,1,1.5,$87.52,7,96,0.51,4.83,24
1001170,200294,f,Brooklyn,Crown Heights,40.66613,-73.94292,Entire home/apt,3,1,1.0,$173.36,1,45,2.14,4.71,337
1001171,200189,f,Staten Island,St. George,40.57646,-74.14689,Private room,2,1,1.0,$60.09,1,14,3.83,4.68,70
1001172,200360,t,Brooklyn,Crown Heights,40.70175,-73.94317,Entire home/apt,5,2,2.0,$304.15,1,129,2.68,5.0,312
1001173,200288,t,Manhattan,Hell's Kitchen,40.77351,-73.98456,Entire home/apt,2,2,1.5,$206.04,1,49,3.61,4.9,222
1001174,200154,f,Brooklyn,Crown Heights,40.66542,-73.96614,Entire home/apt,4,3,2.2,$224.28,30,14,1.15,4.75,159
1001175,200058,t,Brooklyn,Bushwick,40.69219,-73.9777,Private room,1,1,1.0,$77.21,2,3,1.95,4.65,305
1001176,200338,t,Brooklyn,DUMBO,40.68552,-73.95722,Private room,2,1,1.5,$47.79,2,26,2.71,4.76,74
1001177,200050,t,Manhattan,Greenwich Village,40.77541,-73.98467,Entire home/apt,5,3,2.2,$213.12,7,39,0.44,4.85,137
1001178,200207,t,Brooklyn,DUMBO,40.69989,-73.94396,Entire home/apt,4,2,2.5,$159.10,2,72,0.73,4.91,40
1001179,200052,t,Brooklyn,Park Slope,40.69006,-73.92469,Entire home/apt,4,3,2.8,$354.43,2,70,1.8,4.74,302
1001180,200342,f,Bronx,Mott Haven,40.84725,-73.88273,Private room,2,1,1.0,$33.57,30,2,1.14,4.61,333
1001181,200371,f,Manhattan,Hell's Kitchen,40.77979,-73.98233,Entire home/apt,4,2,1.5,$237.54,5,94,0.43,4.78,308
1001182,200150,t,Brooklyn,DUMBO,40.67065,-73.94562,Private room,2,1,1.0,$84.70,5,73,0.89,4.68,15
1001183,200053,t,Bronx,Pelham Bay,40.84279,-73.85862,Entire home/apt,5,2,1.5,$87.06,2,107,1.05,4.18,188
1001184,200213,f,Manhattan,Midtown,40.79146,-73.97321,Entire home/apt,2,2,1.5,$294.14,3,18,2.27,4.45,27
1001185,200066,t,Bronx,Mott Haven,40.85085,-73.87304,Entire home/apt,3,1,1.0,$144.64,1,5,3.09,4.97,162
1001186,200232,f,Brooklyn,Crown Heights,40.69792,-73.95268,Entire home/apt,4,3,2.2,$131.97,2,4,0.79,4.88,316
1001187,200373,t,Manhattan,Greenwich Village,40.80106,-73.99334,Private room,1,1,1.5,$94.85,30,21,1.01,4.58,54
1001188,200299,t,Manhattan,Harlem,40.77739,-73.97616,Entire home/apt,3,1,1.0,$155.66,1,84,0.17,4.56,273
1001189,200338,f,Brooklyn,Bushwick,40.68238,-73.93127,Entire home/apt,2,1,1.0,$299.75,3,144,2.8,4.71,304
1001190,200151,f,Manhattan,Upper East Side,40.76436,-73.98782,Entire home/apt,3,1,1.0,$617.37,2,0,,5.0,101
1001191,200205,t,Brooklyn,Williamsburg,40.65717,-73.9244,Entire home/apt,2,2,1.5,$272.12,1,29,0.76,4.74,41
1001192,200320,t,Manhattan,Upper East Side,40.78756,-73.98747,Entire home/apt,4,2,2.0,$233.62,3,38,0.59,4.62,262
1001193,200255,t,Brooklyn,Greenpoint,40.67155,-73.92647,Entire home/apt,3,1,1.0,$334.89,1,76,6.72,4.68,170
1001194,200137,t,Manhattan,Chelsea,40.77893,-73.97626,Private room,2,1,1.0,$98.74,2,20,3.12,4.94,207
1001195,200369,f,Queens,Sunnyside,40.71648,-73.81027,Private room,2,1,1.0,$37.08,1,13,0.86,4.91,314
1001196,200135,f,Staten Island,St. George,40.59725,-74.12509,Entire home/apt,4,2,2.0,$159.34,30,20,3.36,4.84,48
1001197,200054,f,Bronx,Pelham Bay,40.83002,-73.84373,Entire home/apt,3,1,1.2,$180.53,1,14,1.62,4.8,59
1001198,200065,f,Brooklyn,Greenpoint,40.67089,-73.9362,Shared room,1,1,1.0,$40.20,1,21,1.95,4.76,5
1001199,200002,f,Manhattan,Midtown,40.80425,-73.97338,Entire home/apt,5,2,2.0,$274.00,1,22,1.32,4.7,147
